timestamp,open,high,low,close,volume
1766957940,87586.4,87590.9,87583.1,87583.1,3.251576
1766958000,87583.1,87583.2,87569.2,87570.3,0.380419
1766958060,87570.3,87580.1,87570.3,87580.1,1.054036
1766958120,87580.1,87580.1,87580.0,87580.0,0.053391
1766958180,87580.0,87584.4,87580.0,87584.3,1.277583
1766958240,87584.3,87584.4,87584.3,87584.3,0.045454
1766958300,87584.3,87584.4,87584.3,87584.3,1.342574
1766958360,87584.3,87584.4,87584.3,87584.4,0.377762
1766958420,87584.4,87584.4,87579.4,87579.4,3.890254
1766958480,87579.4,87579.5,87579.4,87579.5,0.042349
1766958540,87579.5,87579.5,87579.4,87579.5,0.06627
1766958600,87579.5,87579.5,87579.4,87579.5,0.156378
1766958660,87579.5,87579.5,87579.4,87579.5,0.052729
1766958720,87579.5,87583.1,87576.3,87576.4,3.208725
1766958780,87576.4,87576.4,87564.8,87564.9,1.297873
1766958840,87564.9,87564.9,87564.8,87564.9,0.0817
1766958900,87564.9,87564.9,87564.8,87564.9,0.167937
1766958960,87564.9,87564.9,87564.8,87564.9,0.052438
1766959020,87564.9,87564.9,87564.8,87564.9,0.049231
1766959080,87564.9,87564.9,87564.8,87564.9,0.092439
1766959140,87564.9,87584.1,87564.8,87584.1,2.854717
1766959200,87584.1,87594.4,87584.1,87587.6,1.231116
1766959260,87587.6,87587.6,87576.8,87576.9,2.257327
1766959320,87576.9,87576.9,87563.2,87563.2,14.766532
1766959380,87563.2,87570.9,87563.2,87570.8,1.592982
1766959440,87570.8,87570.9,87570.8,87570.8,0.145396
1766959500,87570.8,87570.8,87562.9,87562.9,1.296489
1766959560,87562.9,87563.0,87562.9,87562.9,0.122937
1766959620,87562.9,87563.0,87562.9,87562.9,1.048501
1766959680,87562.9,87563.0,87562.9,87562.9,0.09419
1766959740,87562.9,87563.0,87562.9,87563.0,0.055656
1766959800,87563.0,87563.0,87562.9,87562.9,0.083637
1766959860,87562.9,87563.0,87562.9,87563.0,0.051932
1766959920,87563.0,87563.0,87542.8,87542.8,2.144577
1766959980,87542.8,87542.9,87478.5,87507.1,17.301882
1766960040,87507.1,87521.9,87507.0,87521.9,1.544045
1766960100,87521.9,87521.9,87521.8,87521.8,0.006302
1766960160,87521.8,87521.9,87521.8,87521.8,0.036218
1766960220,87521.8,87521.9,87518.6,87518.6,0.634353
1766960280,87518.6,87519.8,87518.6,87519.7,0.650482
1766960340,87519.7,87519.8,87519.7,87519.8,0.044824
1766960400,87519.8,87519.8,87519.7,87519.8,0.205488
1766960460,87519.8,87569.2,87519.7,87569.2,4.265762
1766960520,87569.2,87569.2,87565.7,87565.8,1.689233
1766960580,87565.8,87565.8,87565.7,87565.8,0.277863
1766960640,87565.8,87575.8,87565.7,87575.8,0.830776
1766960700,87575.8,87578.3,87549.5,87565.1,6.058368
1766960760,87565.1,87579.0,87556.4,87557.5,8.258327
1766960820,87557.5,87597.0,87549.4,87596.9,4.614715
1766960880,87596.9,87604.8,87596.9,87604.8,0.709492
1766960940,87604.8,87624.5,87604.7,87624.5,1.693243
1766961000,87624.5,87624.5,87609.6,87609.6,2.069826
1766961060,87609.6,87609.7,87586.6,87591.6,2.229675
1766961120,87591.6,87591.7,87591.6,87591.6,0.056017
1766961180,87591.6,87591.7,87591.6,87591.6,0.052763
1766961240,87591.6,87591.7,87591.6,87591.6,0.057686
1766961300,87591.6,87595.2,87591.6,87595.1,0.207537
1766961360,87595.1,87598.6,87595.1,87598.5,0.451651
1766961420,87598.5,87598.6,87598.5,87598.5,1.154896
1766961480,87598.5,87633.7,87598.5,87633.0,8.991657
1766961540,87633.0,87652.0,87633.0,87652.0,4.111524
1766961600,87652.0,87659.1,87652.0,87659.1,0.537135
1766961660,87659.1,87661.3,87649.1,87649.1,3.109859
1766961720,87649.1,87649.1,87637.6,87637.6,0.971505
1766961780,87637.6,87712.4,87637.6,87657.0,8.078991
1766961840,87657.0,87657.0,87642.5,87642.6,2.907097
1766961900,87642.6,87699.5,87642.6,87673.6,5.012833
1766961960,87673.6,87682.8,87673.6,87682.8,1.083743
1766962020,87682.8,87712.4,87682.7,87701.6,2.34527
1766962080,87701.6,87777.7,87687.6,87746.9,11.438758
1766962140,87746.9,87841.7,87746.9,87815.2,8.342382
1766962200,87815.2,87962.6,87815.2,87879.6,11.878818
1766962260,87879.6,87903.9,87873.1,87903.9,8.073455
1766962320,87903.9,87913.2,87875.1,87894.0,4.310891
1766962380,87894.0,87985.0,87894.0,87969.2,6.960433
1766962440,87969.2,87975.8,87934.5,87934.5,4.234809
1766962500,87934.5,87990.7,87934.5,87954.6,7.056516
1766962560,87954.6,87954.6,87907.1,87929.9,2.998185
1766962620,87929.9,87930.0,87907.1,87924.6,2.131998
1766962680,87924.6,87924.6,87911.6,87911.6,0.853295
1766962740,87911.6,87911.7,87881.4,87895.3,3.621283
1766962800,87895.3,88045.5,87885.4,87916.7,31.384879
1766962860,87916.7,87935.8,87791.9,87819.7,14.195892
1766962920,87819.7,87874.1,87806.0,87874.1,10.460108
1766962980,87874.1,87889.1,87808.1,87820.9,12.34667
1766963040,87820.9,87820.9,87788.1,87788.1,4.588841
1766963100,87788.1,87788.2,87759.1,87768.5,6.879189
1766963160,87768.5,87768.5,87720.2,87721.4,10.459398
1766963220,87721.4,87746.1,87702.5,87746.1,6.138054
1766963280,87746.1,87746.1,87726.5,87735.0,4.367926
1766963340,87735.0,87742.4,87717.9,87735.0,5.532391
1766963400,87735.0,87735.0,87715.8,87734.0,3.781155
1766963460,87734.0,87763.3,87717.0,87717.0,7.371316
1766963520,87717.0,87747.3,87698.4,87729.5,4.817508
1766963580,87729.5,87729.5,87696.2,87696.2,0.647875
1766963640,87696.2,87696.2,87696.1,87696.2,0.77907
1766963700,87696.2,87722.4,87696.1,87709.1,3.466466
1766963760,87709.1,87764.5,87709.1,87764.5,1.333559
1766963820,87764.5,87819.6,87764.4,87812.8,8.793135
1766963880,87812.8,87812.8,87789.5,87789.5,3.442302
1766963940,87789.5,87805.2,87789.5,87791.4,3.378159
1766964000,87791.4,87791.4,87770.8,87770.8,0.376
1766964060,87770.8,87770.8,87751.8,87751.9,0.11768
1766964120,87751.9,87792.0,87751.8,87792.0,4.354288
1766964180,87792.0,87792.0,87721.3,87721.3,1.648144
1766964240,87721.3,87754.6,87713.2,87742.5,7.65339
1766964300,87742.5,87742.5,87719.5,87728.3,2.552593
1766964360,87728.3,87729.6,87713.6,87713.7,2.465119
1766964420,87713.7,87713.7,87703.6,87710.0,1.283018
1766964480,87710.0,87727.5,87709.9,87711.0,3.268265
1766964540,87711.0,87724.0,87711.0,87713.0,2.971158
1766964600,87713.0,87713.0,87666.6,87666.6,6.582548
1766964660,87666.6,87693.9,87639.8,87663.4,8.693396
1766964720,87663.4,87711.9,87656.4,87711.9,7.983391
1766964780,87711.9,87723.9,87708.3,87720.9,4.937864
1766964840,87720.9,87759.6,87720.9,87733.5,6.957884
1766964900,87733.5,87772.5,87733.5,87769.0,3.805263
1766964960,87769.0,87772.5,87769.0,87770.7,2.987559
1766965020,87770.7,87787.0,87770.7,87771.3,3.560303
1766965080,87771.3,87776.7,87771.3,87776.6,0.647302
1766965140,87776.6,87787.3,87776.6,87783.3,2.161294
1766965200,87783.3,87787.0,87778.0,87778.0,2.903699
1766965260,87778.0,87783.4,87778.0,87783.4,1.496585
1766965320,87783.4,87803.7,87783.4,87803.6,4.084613
1766965380,87803.6,87808.1,87803.5,87803.6,2.648835
1766965440,87803.6,87818.9,87803.5,87814.1,3.396147
1766965500,87814.1,87814.1,87796.7,87809.4,3.672892
1766965560,87809.4,87841.8,87809.4,87841.7,3.099445
1766965620,87841.7,87852.8,87841.7,87852.7,1.144605
1766965680,87852.7,87860.4,87852.7,87856.8,1.926583
1766965740,87856.8,87880.8,87840.4,87880.8,5.641253
1766965800,87880.8,87915.7,87880.4,87915.7,14.162055
1766965860,87915.7,87950.0,87891.4,87891.5,6.335848
1766965920,87891.5,87911.7,87879.6,87879.7,3.565783
1766965980,87879.7,87893.8,87875.5,87875.6,3.865156
1766966040,87875.6,87891.7,87875.5,87891.7,2.518388
1766966100,87891.7,87919.7,87883.4,87919.7,3.026274
1766966160,87919.7,87919.7,87905.2,87905.2,2.960425
1766966220,87905.2,87905.2,87896.5,87900.0,0.301795
1766966280,87900.0,87919.7,87900.0,87913.1,2.338018
1766966340,87913.1,87956.3,87908.4,87950.9,6.678042
1766966400,87950.9,87974.0,87916.5,87916.5,7.159018
1766966460,87916.5,87916.5,87821.9,87840.0,9.594446
1766966520,87840.0,87856.1,87830.5,87848.7,6.585179
1766966580,87848.7,87868.2,87845.3,87845.3,3.119048
1766966640,87845.3,87860.3,87843.0,87860.3,3.728335
1766966700,87860.3,87889.8,87836.4,87836.4,3.358499
1766966760,87836.4,87868.8,87836.4,87860.8,3.867693
1766966820,87860.8,87945.2,87860.7,87944.3,5.521099
1766966880,87944.3,87964.5,87898.0,87929.7,10.655328
1766966940,87929.7,87931.1,87885.5,87915.1,8.990645
1766967000,87915.1,87924.0,87895.9,87924.0,9.928567
1766967060,87924.0,87929.7,87898.4,87898.4,19.986696
1766967120,87898.4,87898.4,87876.0,87886.0,4.948035
1766967180,87886.0,87917.2,87886.0,87903.2,3.432711
1766967240,87903.2,87903.2,87867.6,87885.8,4.879664
1766967300,87885.8,87891.3,87849.5,87855.0,4.990824
1766967360,87855.0,87875.7,87854.7,87875.7,3.720605
1766967420,87875.7,87897.1,87862.5,87862.6,2.821455
1766967480,87862.6,87868.2,87836.0,87839.2,6.544618
1766967540,87839.2,87849.6,87832.1,87849.5,2.626023
1766967600,87849.5,87859.5,87817.3,87817.4,6.419004
1766967660,87817.4,87839.7,87817.3,87839.7,2.392305
1766967720,87839.7,87886.4,87814.7,87886.4,7.839501
1766967780,87886.4,87946.3,87886.4,87943.1,11.084746
1766967840,87943.1,88042.8,87921.3,87924.0,23.07237
1766967900,87924.0,87992.9,87924.0,87970.6,12.185659
1766967960,87970.6,87971.5,87936.0,87936.0,6.513871
1766968020,87936.0,87949.0,87930.2,87949.0,5.079251
1766968080,87949.0,87971.1,87949.0,87961.2,19.684183
1766968140,87961.2,88023.3,87961.2,88004.9,16.277801
1766968200,88004.9,88097.4,87984.5,88055.0,29.727517
1766968260,88055.0,88262.4,88055.0,88164.1,57.241727
1766968320,88164.1,88268.1,88143.0,88143.0,39.104136
1766968380,88143.0,88191.2,88092.8,88101.6,15.129843
1766968440,88101.6,88174.9,88091.8,88119.2,14.712188
1766968500,88119.2,88326.6,88119.2,88278.8,34.162904
1766968560,88278.8,88299.5,88119.7,88151.9,17.265603
1766968620,88151.9,88225.4,88151.9,88183.1,12.925746
1766968680,88183.1,88183.1,88122.4,88163.4,3.626506
1766968740,88163.4,88210.7,88163.2,88184.1,7.074074
1766968800,88184.1,88229.2,88184.1,88206.4,9.200078
1766968860,88206.4,88219.9,88185.9,88211.2,13.079469
1766968920,88211.2,88211.2,88180.7,88187.4,3.348597
1766968980,88187.4,88236.6,88176.3,88206.6,19.391884
1766969040,88206.6,88206.6,88154.3,88177.3,10.359754
1766969100,88177.3,88236.5,88145.4,88162.7,16.16097
1766969160,88162.7,88168.8,88141.0,88153.4,8.383399
1766969220,88153.4,88282.6,88142.0,88282.6,22.61093
1766969280,88282.6,88326.0,88280.0,88298.4,17.806519
1766969340,88298.4,88358.2,88286.5,88350.0,7.541997
1766969400,88350.0,88437.7,88252.3,88252.3,48.20271
1766969460,88252.3,88254.6,88189.8,88230.4,9.396888
1766969520,88230.4,88287.5,88219.4,88258.1,9.247832
1766969580,88258.1,88293.5,88256.6,88259.8,5.306727
1766969640,88259.8,88286.1,88259.8,88284.8,4.107951
1766969700,88284.8,88308.2,88282.3,88282.3,5.293445
1766969760,88282.3,88282.3,88232.0,88269.4,7.991885
1766969820,88269.4,88289.0,88269.4,88287.4,5.58748
1766969880,88287.4,88319.5,88287.3,88319.4,1.678881
1766969940,88319.4,88319.5,88303.5,88303.5,3.486744
1766970000,88303.5,88318.2,88286.4,88293.0,7.533329
1766970060,88293.0,88293.0,88176.4,88176.4,9.449971
1766970120,88176.4,88197.3,88102.7,88123.8,18.226151
1766970180,88123.8,88132.6,88086.0,88110.9,8.147946
1766970240,88110.9,88130.5,88071.0,88071.0,8.898861
1766970300,88071.0,88089.4,88048.1,88071.7,15.862228
1766970360,88071.7,88071.7,88038.0,88053.7,6.760633
1766970420,88053.7,88070.9,88053.4,88053.4,4.469709
1766970480,88053.4,88074.9,88045.7,88074.9,5.457462
1766970540,88074.9,88106.4,88074.9,88079.3,5.044289
1766970600,88079.3,88095.8,88077.0,88080.2,5.172876
1766970660,88080.2,88089.2,88076.3,88076.3,6.272536
1766970720,88076.3,88086.1,88074.9,88085.9,4.537408
1766970780,88085.9,88086.0,88063.8,88063.9,2.60352
1766970840,88063.9,88063.9,88063.8,88063.9,1.265185
1766970900,88063.9,88066.2,87951.6,87959.4,14.744612
1766970960,87959.4,87982.3,87866.3,87929.6,21.363886
1766971020,87929.6,87959.6,87917.2,87938.3,10.87391
1766971080,87938.3,88033.5,87938.3,88001.5,8.329771
1766971140,88001.5,88043.6,88001.5,88043.5,3.163894
1766971200,88043.5,88043.6,88005.3,88014.5,8.277767
1766971260,88014.5,88014.5,87981.8,87985.6,4.92109
1766971320,87985.6,87985.6,87980.7,87985.5,1.796586
1766971380,87985.5,88008.8,87985.5,88008.8,1.355103
1766971440,88008.8,88008.9,88001.6,88001.6,3.025386
1766971500,88001.6,88001.6,87969.8,87992.9,4.918509
1766971560,87992.9,88059.6,87992.9,88059.6,1.208291
1766971620,88059.6,88059.9,88034.8,88049.0,4.617361
1766971680,88049.0,88058.9,88033.8,88033.8,4.087579
1766971740,88033.8,88033.8,87987.0,88002.2,3.121866
1766971800,88002.2,88012.2,87982.8,87993.1,4.235356
1766971860,87993.1,87993.5,87952.0,87952.0,1.907275
1766971920,87952.0,88035.1,87952.0,88035.1,4.520038
1766971980,88035.1,88051.5,88034.9,88034.9,3.6383
1766972040,88034.9,88059.3,88033.9,88059.2,5.778673
1766972100,88059.2,88099.2,88032.9,88041.1,9.691669
1766972160,88041.1,88092.9,88041.1,88092.9,0.685268
1766972220,88092.9,88104.4,88086.6,88104.4,5.820087
1766972280,88104.4,88194.4,88104.4,88147.7,14.545087
1766972340,88147.7,88265.5,88147.7,88238.2,25.662577
1766972400,88238.2,88425.0,88233.9,88384.5,40.301123
1766972460,88384.5,88482.1,88384.5,88442.3,38.761321
1766972520,88442.3,88463.6,88327.9,88327.9,12.987759
1766972580,88327.9,88340.9,88320.0,88335.7,9.43719
1766972640,88335.7,88353.1,88279.2,88311.0,12.507824
1766972700,88311.0,88395.4,88311.0,88347.7,13.328917
1766972760,88347.7,88381.8,88326.1,88334.3,6.797123
1766972820,88334.3,88428.1,88334.3,88414.7,11.930222
1766972880,88414.7,88449.0,88368.2,88436.1,15.611179
1766972940,88436.1,88444.9,88397.8,88397.8,18.864822
1766973000,88397.8,88426.0,88395.9,88398.6,18.610098
1766973060,88398.6,88420.1,88387.0,88412.9,6.936326
1766973120,88412.9,88412.9,88369.0,88369.1,4.517494
1766973180,88369.1,88369.3,88319.0,88327.6,10.050952
1766973240,88327.6,88389.6,88327.6,88381.8,8.386584
1766973300,88381.8,88419.5,88381.8,88399.1,15.678949
1766973360,88399.1,88511.1,88399.1,88443.4,23.840715
1766973420,88443.4,88445.3,88387.3,88387.3,8.458735
1766973480,88387.3,88417.7,88379.7,88417.7,4.991842
1766973540,88417.7,88445.3,88417.7,88441.5,2.665024
1766973600,88441.5,88747.3,88441.5,88740.4,62.579308
1766973660,88740.4,88811.5,88738.5,88762.8,25.089538
1766973720,88762.8,88806.1,88706.5,88806.1,23.35593
1766973780,88806.1,88911.2,88706.1,88790.1,19.111358
1766973840,88790.1,88873.3,88766.1,88863.1,23.834975
1766973900,88863.1,88985.4,88863.1,88966.6,41.609307
1766973960,88966.6,89178.8,88966.6,89151.4,63.42745
1766974020,89151.4,89237.1,89135.7,89195.0,41.46291
1766974080,89195.0,89212.5,89077.0,89109.5,34.198879
1766974140,89109.5,89199.0,89027.5,89038.1,24.969599
1766974200,89038.1,89230.8,89028.2,89223.9,31.768382
1766974260,89223.9,89280.9,89147.5,89181.7,17.179354
1766974320,89181.7,89269.6,89140.6,89255.3,24.007324
1766974380,89255.3,89289.0,89195.1,89203.7,11.066644
1766974440,89203.7,89292.9,89170.9,89266.2,25.286347
1766974500,89266.2,89377.9,89263.9,89327.3,38.743752
1766974560,89327.3,89350.7,89272.9,89306.1,20.095718
1766974620,89306.1,89325.8,89113.7,89127.7,20.114266
1766974680,89127.7,89148.2,88959.9,89013.7,29.259987
1766974740,89013.7,89046.2,89010.9,89028.2,16.189118
1766974800,89028.2,89099.4,89018.7,89030.3,18.023369
1766974860,89030.3,89030.3,88962.0,88983.5,20.413367
1766974920,88983.5,89028.5,88945.6,88992.4,11.310309
1766974980,88992.4,88992.5,88905.9,88932.1,7.209641
1766975040,88932.1,88943.6,88894.5,88922.9,8.690312
1766975100,88922.9,88989.3,88922.9,88974.3,13.727398
1766975160,88974.3,89022.7,88966.1,89022.6,9.271471
1766975220,89022.6,89031.5,88999.9,89025.8,9.076937
1766975280,89025.8,89041.6,89023.2,89037.7,5.93133
1766975340,89037.7,89190.6,89012.5,89142.8,12.251241
1766975400,89142.8,89260.0,89142.8,89226.9,17.659272
1766975460,89226.9,89257.9,89179.4,89179.4,11.692163
1766975520,89179.4,89182.3,89087.2,89131.5,7.360273
1766975580,89131.5,89169.6,89047.0,89047.0,10.964679
1766975640,89047.0,89124.2,89047.0,89096.7,8.809611
1766975700,89096.7,89199.6,89096.7,89199.6,11.614215
1766975760,89199.6,89223.2,89034.7,89063.8,14.64
1766975820,89063.8,89089.6,89050.0,89050.0,7.399584
1766975880,89050.0,89119.6,89044.8,89091.3,7.106587
1766975940,89091.3,89104.7,89007.0,89007.1,16.116891
1766976000,89007.1,89124.7,89000.0,89124.7,6.676415
1766976060,89124.7,89136.1,89099.0,89109.4,4.796342
1766976120,89109.4,89109.4,89066.6,89105.9,5.955169
1766976180,89105.9,89106.0,89065.6,89073.5,7.346193
1766976240,89073.5,89109.4,89065.2,89100.9,5.477243
1766976300,89100.9,89120.8,89079.7,89110.7,8.952674
1766976360,89110.7,89117.0,89089.3,89109.0,12.967313
1766976420,89109.0,89211.4,89109.0,89190.1,9.13802
1766976480,89190.1,89190.1,89149.7,89188.4,8.722748
1766976540,89188.4,89230.7,89168.1,89216.8,13.423118
1766976600,89216.8,89305.7,89216.8,89291.4,14.029027
1766976660,89291.4,89303.2,89273.0,89303.2,6.79819
1766976720,89303.2,89303.2,89275.7,89293.0,10.842568
1766976780,89293.0,89293.1,89241.9,89259.6,5.943012
1766976840,89259.6,89268.6,89244.8,89244.8,5.374248
1766976900,89244.8,89258.4,89241.3,89251.8,5.115106
1766976960,89251.8,89296.2,89251.8,89271.9,6.184159
1766977020,89271.9,89280.9,89166.3,89183.9,10.749437
1766977080,89183.9,89206.5,89183.8,89184.4,2.623905
1766977140,89184.4,89184.5,89162.8,89162.9,4.395102
1766977200,89162.9,89205.8,89162.8,89204.0,11.227268
1766977260,89204.0,89215.2,89192.2,89209.0,5.944852
1766977320,89209.0,89209.0,89185.5,89185.5,5.937352
1766977380,89185.5,89185.5,89082.6,89122.1,17.134175
1766977440,89122.1,89132.7,89097.6,89125.5,4.607776
1766977500,89125.5,89167.0,89125.5,89156.3,9.940276
1766977560,89156.3,89229.5,89156.3,89229.5,7.261077
1766977620,89229.5,89256.3,89211.3,89219.8,9.383988
1766977680,89219.8,89269.9,89219.8,89260.7,7.211119
1766977740,89260.7,89288.5,89260.7,89274.6,6.717069
1766977800,89274.6,89350.0,89274.6,89349.9,9.709825
1766977860,89349.9,89454.5,89342.6,89420.2,41.682696
1766977920,89420.2,89443.4,89334.9,89381.8,24.908071
1766977980,89381.8,89500.1,89381.8,89475.6,90.531568
1766978040,89475.6,89525.6,89475.5,89493.9,21.663277
1766978100,89493.9,89519.4,89450.1,89450.1,29.460582
1766978160,89450.1,89468.0,89450.1,89456.8,8.367672
1766978220,89456.8,89496.2,89453.1,89490.4,15.927641
1766978280,89490.4,89518.8,89490.4,89495.7,11.94185
1766978340,89495.7,89506.9,89453.2,89486.6,11.15097
1766978400,89486.6,89499.6,89486.6,89497.7,5.208723
1766978460,89497.7,89497.7,89423.3,89429.4,44.130186
1766978520,89429.4,89430.3,89405.9,89416.6,12.730201
1766978580,89416.6,89449.6,89416.6,89449.5,5.707946
1766978640,89449.5,89468.1,89369.8,89387.0,13.724533
1766978700,89387.0,89483.2,89387.0,89441.2,9.85048
1766978760,89441.2,89491.9,89441.2,89483.7,5.766947
1766978820,89483.7,89518.9,89430.8,89513.2,20.258452
1766978880,89513.2,89529.9,89474.2,89481.7,8.783291
1766978940,89481.7,89514.6,89474.1,89485.3,5.779339
1766979000,89485.3,89534.6,89484.4,89514.0,10.702531
1766979060,89514.0,89529.7,89511.2,89524.0,10.088907
1766979120,89524.0,89643.0,89523.9,89598.7,33.703349
1766979180,89598.7,89732.8,89598.7,89727.0,32.335772
1766979240,89727.0,89777.0,89599.1,89599.2,32.296488
1766979300,89599.2,89777.0,89599.2,89762.2,30.280829
1766979360,89762.2,89800.0,89657.6,89709.6,26.378186
1766979420,89709.6,89758.6,89694.1,89758.6,11.27572
1766979480,89758.6,89903.3,89732.1,89883.6,35.573532
1766979540,89883.6,89935.5,89859.1,89927.3,30.17314
1766979600,89927.3,90017.6,89845.4,89940.3,112.580523
1766979660,89940.3,89998.3,89869.4,89904.9,47.402408
1766979720,89904.9,89919.5,89848.8,89919.5,18.838722
1766979780,89919.5,89960.0,89915.8,89947.5,51.820415
1766979840,89947.5,90017.4,89947.5,90005.4,18.802872
1766979900,90005.4,90038.3,89989.2,90002.9,19.979927
1766979960,90002.9,90044.5,89978.4,90031.4,17.858637
1766980020,90031.4,90035.7,89852.6,89890.8,27.63657
1766980080,89890.8,89928.3,89890.8,89928.2,9.303716
1766980140,89928.2,89950.7,89898.1,89920.7,11.175598
1766980200,89920.7,90064.6,89920.7,90059.9,25.342489
1766980260,90059.9,90100.5,89985.4,90033.6,40.374324
1766980320,90033.6,90095.1,90033.6,90084.9,9.800728
1766980380,90084.9,90108.8,90056.2,90085.6,14.314173
1766980440,90085.6,90086.3,89998.5,90038.2,15.650595
1766980500,90038.2,90107.2,90038.2,90070.8,14.530892
1766980560,90070.8,90093.6,90066.9,90093.6,15.517239
1766980620,90093.6,90098.8,90068.9,90098.7,8.043325
1766980680,90098.7,90210.6,90098.7,90200.0,241.216154
1766980740,90200.0,90200.1,90150.0,90161.7,119.448042
1766980800,90161.7,90203.7,90150.0,90150.0,66.856311
1766980860,90150.0,90167.1,90082.4,90118.3,50.614511
1766980920,90118.3,90148.6,90070.9,90112.7,42.343918
1766980980,90112.7,90129.6,89982.0,90025.9,21.465023
1766981040,90025.9,90039.5,90015.9,90039.5,9.661733
1766981100,90039.5,90148.1,90039.5,90117.4,10.844618
1766981160,90117.4,90117.4,90042.0,90058.3,17.216567
1766981220,90058.3,90084.3,90021.6,90074.3,15.634334
1766981280,90074.3,90105.2,90064.2,90085.6,15.720568
1766981340,90085.6,90087.3,90070.6,90081.1,9.09243
1766981400,90081.1,90124.4,90034.3,90066.0,29.685418
1766981460,90066.0,90075.5,90020.8,90024.7,13.203303
1766981520,90024.7,90055.5,90000.0,90055.4,13.65385
1766981580,90055.4,90072.2,90039.6,90044.2,10.434493
1766981640,90044.2,90076.7,90023.7,90073.5,17.271186
1766981700,90073.5,90131.2,90069.3,90131.1,18.85035
1766981760,90131.1,90180.9,90131.1,90138.8,15.997315
1766981820,90138.8,90197.1,90136.6,90174.9,14.107614
1766981880,90174.9,90174.9,90133.3,90142.2,8.692352
1766981940,90142.2,90166.4,90142.1,90157.3,11.677657
1766982000,90157.3,90221.9,90157.3,90221.8,18.84263
1766982060,90221.8,90226.2,90115.3,90150.7,16.357285
1766982120,90150.7,90159.9,90113.4,90113.4,11.940669
1766982180,90113.4,90113.4,90024.8,90040.9,11.153472
1766982240,90040.9,90064.6,89999.5,90017.7,15.153921
1766982300,90017.7,90056.5,90017.7,90051.5,6.115999
1766982360,90051.5,90056.5,90033.2,90039.6,7.365545
1766982420,90039.6,90048.4,90018.1,90034.7,7.366365
1766982480,90034.7,90043.2,90005.9,90036.5,9.765017
1766982540,90036.5,90099.1,90036.5,90096.6,11.023485
1766982600,90096.6,90149.2,90093.8,90106.5,13.452887
1766982660,90106.5,90114.1,90064.5,90114.1,8.774215
1766982720,90114.1,90114.1,90100.0,90100.0,4.081679
1766982780,90100.0,90156.4,90067.0,90156.3,20.665947
1766982840,90156.3,90194.3,90156.3,90194.2,9.059579
1766982900,90194.2,90274.8,90189.6,90274.7,22.340769
1766982960,90274.7,90315.1,90274.7,90315.0,16.972665
1766983020,90315.0,90460.8,90312.3,90354.3,42.435964
1766983080,90354.3,90418.0,90352.5,90359.5,20.5519
1766983140,90359.5,90376.1,90305.4,90320.3,9.064031
1766983200,90320.3,90372.7,90311.0,90315.2,11.585924
1766983260,90315.2,90317.5,90240.2,90242.6,10.758812
1766983320,90242.6,90277.0,90242.6,90269.9,4.891539
1766983380,90269.9,90270.0,90238.4,90247.4,6.236854
1766983440,90247.4,90247.5,90212.1,90228.8,9.037448
1766983500,90228.8,90301.5,90217.0,90273.6,16.56464
1766983560,90273.6,90283.5,90267.9,90267.9,4.251193
1766983620,90267.9,90303.7,90248.0,90276.4,12.766688
1766983680,90276.4,90295.3,90276.3,90279.2,4.189437
1766983740,90279.2,90295.3,90217.0,90229.8,7.953152
1766983800,90229.8,90305.2,90229.8,90305.1,10.473373
1766983860,90305.1,90305.1,90193.8,90193.8,7.52209
1766983920,90193.8,90217.9,90163.1,90182.4,15.333268
1766983980,90182.4,90212.5,90180.9,90200.1,9.002983
1766984040,90200.1,90200.1,90190.7,90190.8,0.900409
1766984100,90190.8,90247.7,90190.7,90232.0,8.100878
1766984160,90232.0,90232.1,90192.3,90192.4,6.491298
1766984220,90192.4,90192.4,90172.7,90172.7,7.959885
1766984280,90172.7,90195.3,90169.7,90193.1,12.766785
1766984340,90193.1,90193.1,90147.8,90147.8,11.311211
1766984400,90147.8,90158.0,90147.8,90151.1,7.665372
1766984460,90151.1,90151.1,90145.1,90149.6,5.797567
1766984520,90149.6,90149.7,90100.2,90103.6,11.901748
1766984580,90103.6,90137.8,90103.6,90109.8,17.914312
1766984640,90109.8,90147.3,90105.4,90109.5,14.627896
1766984700,90109.5,90186.3,90106.5,90186.3,14.075001
1766984760,90186.3,90202.9,90169.9,90185.0,11.819768
1766984820,90185.0,90222.8,90178.2,90178.2,15.238843
1766984880,90178.2,90296.3,90178.2,90296.3,15.360054
1766984940,90296.3,90296.3,90140.2,90166.7,29.24484
1766985000,90166.7,90215.2,90156.3,90209.1,8.328513
1766985060,90209.1,90249.5,90207.2,90245.5,8.754348
1766985120,90245.5,90245.6,90198.1,90236.4,8.917268
1766985180,90236.4,90242.4,90210.0,90210.1,17.695729
1766985240,90210.1,90235.1,90210.1,90217.1,5.986564
1766985300,90217.1,90223.5,90172.8,90192.9,16.895675
1766985360,90192.9,90223.0,90180.0,90217.2,18.349627
1766985420,90217.2,90223.8,90172.7,90182.1,10.973192
1766985480,90182.1,90182.2,90090.5,90090.5,14.667321
1766985540,90090.5,90113.0,90090.5,90100.1,15.375794
1766985600,90100.1,90157.7,90100.1,90145.0,7.63296
1766985660,90145.0,90145.0,90121.0,90121.1,2.46062
1766985720,90121.1,90150.6,90121.0,90130.7,5.176994
1766985780,90130.7,90130.7,90115.6,90115.6,2.15495
1766985840,90115.6,90120.0,90108.6,90108.6,5.570166
